run_id,filename,test,random_seed,traffic_pattern,workload,cache_policy,compiler_opt,clock_mhz,noc_virtual_channels,throughput_mb_s,average_latency_ns,execution_time_s,temperature_c,functional_coverage_pct,Outcome,Failure_Type,failure_signature,outcome_source,outcome_confidence,parse_conflict,is_truncated,config_id,extra_fields,cpu_mode,l2_cache_kb,dma_channels,axi_data_width,axi_burst_len,outstanding_txns,snoop_enable,ecc_enable,prefetch_enable,iommu_enable,voltage_mv,packet_size_bytes,irq_rate_khz
RUN_006619,RUN_006619.log,dma_ring_stress,248894,mixed,latency_sensitive,write_back,O3,800,4,581.28,130.75,7.459,75,97.14,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1324,"{""code_coverage_pct"": [89.22], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [12011]}",performance,1024,12,128,4,8,1,0,0,1,800,256,25
RUN_006620,RUN_006620.log,dma_ring_stress,256813,mixed,latency_sensitive,write_back,O3,800,4,583.55,130.45,9.512,75,93.42,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1324,"{""code_coverage_pct"": [90.35], ""memory_latency_ns"": [100], ""soc_block"": [""DMA""], ""transaction_count"": [18822]}",performance,1024,12,128,4,8,1,0,0,1,800,256,25
RUN_006621,RUN_006621.log,dma_ring_stress,225156,hotspot,heavy,write_back,O3,600,2,708.52,180.46,8.031,75,92.39,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1325,"{""code_coverage_pct"": [90.34], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [21393]}",performance,1024,8,32,16,32,1,0,0,0,850,256,25
RUN_006622,RUN_006622.log,dma_ring_stress,233075,hotspot,heavy,write_back,O3,600,2,650.81,179.07,7.319,75,89.5,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1325,"{""code_coverage_pct"": [93.32], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [20308]}",performance,1024,8,32,16,32,1,0,0,0,850,256,25
RUN_006623,RUN_006623.log,dma_ring_stress,240994,hotspot,heavy,write_back,O3,600,2,672.78,183.39,9.936,75,86.32,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_1325,"{""code_coverage_pct"": [84.69], ""error_code"": [""DMA-309""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [14262]}",performance,1024,8,32,16,32,1,0,0,0,850,256,25
RUN_006624,RUN_006624.log,dma_ring_stress,248913,hotspot,heavy,write_back,O3,600,2,699.58,185.6,11.267,75,88.74,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_1325,"{""code_coverage_pct"": [84.74], ""error_code"": [""DMA-309""], ""event"": [""QUEUE_DEPTH_HIGH""], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [7876]}",performance,1024,8,32,16,32,1,0,0,0,850,256,25
RUN_006625,RUN_006625.log,dma_ring_stress,256832,hotspot,heavy,write_back,O3,600,2,536.86,190.67,9.939,75,87.98,Fail,DMA_TIMEOUT,DMA_COMPLETION_TIMEOUT,parsed_status_field,0.95,False,False,CFG_1325,"{""code_coverage_pct"": [82.87], ""error_code"": [""DMA-309""], ""event"": [""QUEUE_DEPTH_HIGH""], ""memory_latency_ns"": [160], ""soc_block"": [""DMA""], ""transaction_count"": [19331]}",performance,1024,8,32,16,32,1,0,0,0,850,256,25
RUN_006626,RUN_006626.log,axi_random_stress,225175,uniform,latency_sensitive,write_back,O3,800,16,609.36,221.79,6.361,105,93.53,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1326,"{""code_coverage_pct"": [92.06], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [8139]}",power_save,512,6,256,4,4,1,1,1,0,900,512,150
RUN_006627,RUN_006627.log,axi_random_stress,233094,uniform,latency_sensitive,write_back,O3,800,16,646.84,228.73,9.36,105,96.39,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1326,"{""code_coverage_pct"": [90.94], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [10731]}",power_save,512,6,256,4,4,1,1,1,0,900,512,150
RUN_006628,RUN_006628.log,axi_random_stress,241013,uniform,latency_sensitive,write_back,O3,800,16,798.03,217.64,7.337,105,96.65,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1326,"{""code_coverage_pct"": [91.3], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [20672]}",power_save,512,6,256,4,4,1,1,1,0,900,512,150
RUN_006629,RUN_006629.log,axi_random_stress,248932,uniform,latency_sensitive,write_back,O3,800,16,630.64,244.04,8.773,105,93.73,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1326,"{""code_coverage_pct"": [91.32], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [10887]}",power_save,512,6,256,4,4,1,1,1,0,900,512,150
RUN_006630,RUN_006630.log,axi_random_stress,256851,uniform,latency_sensitive,write_back,O3,800,16,545.51,235.21,7.334,105,93.69,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1326,"{""code_coverage_pct"": [96.67], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [19673]}",power_save,512,6,256,4,4,1,1,1,0,900,512,150
RUN_006631,RUN_006631.log,noc_fabric_stress,225194,burst,heavy,write_back,O2,800,8,721.0,98.18,7.91,25,94.2,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1327,"{""code_coverage_pct"": [89.33], ""memory_latency_ns"": [70], ""soc_block"": [""NOC""], ""transaction_count"": [20417]}",power_save,1024,6,64,16,64,1,0,1,0,900,64,25
RUN_006632,RUN_006632.log,noc_fabric_stress,233113,burst,heavy,write_back,O2,800,8,544.05,88.28,11.489,25,92.92,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1327,"{""code_coverage_pct"": [92.48], ""memory_latency_ns"": [70], ""soc_block"": [""NOC""], ""transaction_count"": [22710]}",power_save,1024,6,64,16,64,1,0,1,0,900,64,25
RUN_006633,RUN_006633.log,noc_fabric_stress,241032,burst,heavy,write_back,O2,800,8,591.8,85.85,7.822,25,94.63,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1327,"{""code_coverage_pct"": [90.76], ""memory_latency_ns"": [70], ""soc_block"": [""NOC""], ""transaction_count"": [12547]}",power_save,1024,6,64,16,64,1,0,1,0,900,64,25
RUN_006634,RUN_006634.log,noc_fabric_stress,248951,burst,heavy,write_back,O2,800,8,659.11,93.69,6.947,25,95.12,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1327,"{""code_coverage_pct"": [89.1], ""memory_latency_ns"": [70], ""soc_block"": [""NOC""], ""transaction_count"": [12142]}",power_save,1024,6,64,16,64,1,0,1,0,900,64,25
RUN_006635,RUN_006635.log,noc_fabric_stress,256870,burst,heavy,write_back,O2,800,8,726.27,112.45,6.944,25,90.41,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1327,"{""code_coverage_pct"": [87.26], ""memory_latency_ns"": [70], ""soc_block"": [""NOC""], ""transaction_count"": [5725]}",power_save,1024,6,64,16,64,1,0,1,0,900,64,25
RUN_006636,RUN_006636.log,pcie_link_stress,225213,mixed,heavy,write_back,O3,600,2,647.63,187.05,10.219,90,86.16,Fail,PCIE_DMA_TIMEOUT,PCIE_COMPLETION_LATENCY,parsed_status_field,0.95,False,False,CFG_1328,"{""code_coverage_pct"": [81.22], ""error_code"": [""PCIE-327""], ""event"": [""BURST_WINDOW_FULL""], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [5020]}",performance,2048,6,128,8,64,1,0,1,1,750,64,25
RUN_006637,RUN_006637.log,pcie_link_stress,233132,mixed,heavy,write_back,O3,600,2,595.89,192.58,9.266,90,95.3,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1328,"{""code_coverage_pct"": [93.92], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [11157]}",performance,2048,6,128,8,64,1,0,1,1,750,64,25
RUN_006638,RUN_006638.log,pcie_link_stress,241051,mixed,heavy,write_back,O3,600,2,501.14,171.49,6.053,90,96.47,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1328,"{""code_coverage_pct"": [90.01], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [22239]}",performance,2048,6,128,8,64,1,0,1,1,750,64,25
RUN_006639,RUN_006639.log,pcie_link_stress,248970,mixed,heavy,write_back,O3,600,2,545.96,178.38,7.378,90,91.46,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1328,"{""code_coverage_pct"": [91.03], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [5405]}",performance,2048,6,128,8,64,1,0,1,1,750,64,25
RUN_006640,RUN_006640.log,pcie_link_stress,256889,mixed,heavy,write_back,O3,600,2,634.73,196.17,8.634,90,96.88,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1328,"{""code_coverage_pct"": [90.16], ""memory_latency_ns"": [160], ""soc_block"": [""PCIE""], ""transaction_count"": [15681]}",performance,2048,6,128,8,64,1,0,1,1,750,64,25
RUN_006641,RUN_006641.log,axi_random_stress,225232,uniform,light,write_back,O0,600,16,593.32,202.32,8.399,105,92.77,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1329,"{""code_coverage_pct"": [88.09], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [18907]}",performance,256,2,128,64,4,1,1,1,1,900,256,150
RUN_006642,RUN_006642.log,axi_random_stress,233151,uniform,light,write_back,O0,600,16,698.06,231.74,8.648,105,97.92,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1329,"{""code_coverage_pct"": [89.63], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [24192]}",performance,256,2,128,64,4,1,1,1,1,900,256,150
RUN_006643,RUN_006643.log,axi_random_stress,241070,uniform,light,write_back,O0,600,16,568.08,235.69,5.924,105,96.5,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1329,"{""code_coverage_pct"": [93.98], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [24268]}",performance,256,2,128,64,4,1,1,1,1,900,256,150
RUN_006644,RUN_006644.log,axi_random_stress,248989,uniform,light,write_back,O0,600,16,612.52,232.19,7.248,105,91.61,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1329,"{""code_coverage_pct"": [94.27], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [16572]}",performance,256,2,128,64,4,1,1,1,1,900,256,150
RUN_006645,RUN_006645.log,axi_random_stress,256908,uniform,light,write_back,O0,600,16,632.81,224.91,5.715,105,93.99,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1329,"{""code_coverage_pct"": [89.83], ""memory_latency_ns"": [200], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [15302]}",performance,256,2,128,64,4,1,1,1,1,900,256,150
RUN_006646,RUN_006646.log,pcie_link_stress,225251,mixed,light,write_through,O3,1000,2,770.91,225.23,8.55,90,92.23,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1330,"{""code_coverage_pct"": [90.59], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [22523]}",performance,512,2,256,8,64,0,0,0,1,900,256,50
RUN_006647,RUN_006647.log,pcie_link_stress,233170,mixed,light,write_through,O3,1000,2,648.88,227.99,6.771,90,94.3,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1330,"{""code_coverage_pct"": [93.59], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [16423]}",performance,512,2,256,8,64,0,0,0,1,900,256,50
RUN_006648,RUN_006648.log,pcie_link_stress,241089,mixed,light,write_through,O3,1000,2,623.6,233.99,8.227,90,94.94,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1330,"{""code_coverage_pct"": [91.6], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [21980]}",performance,512,2,256,8,64,0,0,0,1,900,256,50
RUN_006649,RUN_006649.log,pcie_link_stress,249008,mixed,light,write_through,O3,1000,2,754.84,226.83,6.749,90,93.67,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1330,"{""code_coverage_pct"": [93.7], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [15940]}",performance,512,2,256,8,64,0,0,0,1,900,256,50
RUN_006650,RUN_006650.log,pcie_link_stress,256927,mixed,light,write_through,O3,1000,2,690.8,229.54,8.356,90,92.36,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1330,"{""code_coverage_pct"": [92.3], ""memory_latency_ns"": [200], ""soc_block"": [""PCIE""], ""transaction_count"": [18697]}",performance,512,2,256,8,64,0,0,0,1,900,256,50
RUN_006651,RUN_006651.log,dma_ring_stress,225270,burst,medium,write_back,O3,1200,8,803.65,167.0,7.32,50,96.74,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1331,"{""code_coverage_pct"": [93.63], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [13610]}",balanced,512,6,256,32,8,0,1,0,0,850,128,10
RUN_006652,RUN_006652.log,dma_ring_stress,233189,burst,medium,write_back,O3,1200,8,539.09,154.91,7.885,50,93.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1331,"{""code_coverage_pct"": [92.79], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [16433]}",balanced,512,6,256,32,8,0,1,0,0,850,128,10
RUN_006653,RUN_006653.log,dma_ring_stress,241108,burst,medium,write_back,O3,1200,8,632.18,145.76,7.654,50,93.12,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1331,"{""code_coverage_pct"": [90.86], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [21480]}",balanced,512,6,256,32,8,0,1,0,0,850,128,10
RUN_006654,RUN_006654.log,dma_ring_stress,249027,burst,medium,write_back,O3,1200,8,649.07,156.71,8.094,50,93.35,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1331,"{""code_coverage_pct"": [94.8], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [23348]}",balanced,512,6,256,32,8,0,1,0,0,850,128,10
RUN_006655,RUN_006655.log,dma_ring_stress,256946,burst,medium,write_back,O3,1200,8,677.44,157.37,8.936,50,92.93,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1331,"{""code_coverage_pct"": [86.2], ""memory_latency_ns"": [130], ""soc_block"": [""DMA""], ""transaction_count"": [19925]}",balanced,512,6,256,32,8,0,1,0,0,850,128,10
RUN_006656,RUN_006656.log,memory_ecc_test,225289,mixed,light,write_back,O2,600,2,807.37,125.65,8.793,105,95.71,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1332,"{""code_coverage_pct"": [91.81], ""memory_latency_ns"": [100], ""soc_block"": [""MEMORY""], ""transaction_count"": [10495]}",performance,256,8,128,64,4,1,1,1,1,800,512,200
RUN_006657,RUN_006657.log,memory_ecc_test,233208,mixed,light,write_back,O2,600,2,587.89,130.33,8.314,105,91.4,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1332,"{""code_coverage_pct"": [93.09], ""memory_latency_ns"": [100], ""soc_block"": [""MEMORY""], ""transaction_count"": [17707]}",performance,256,8,128,64,4,1,1,1,1,800,512,200
RUN_006658,RUN_006658.log,memory_ecc_test,241127,mixed,light,write_back,O2,600,2,551.75,126.94,7.386,105,96.68,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1332,"{""code_coverage_pct"": [93.55], ""memory_latency_ns"": [100], ""soc_block"": [""MEMORY""], ""transaction_count"": [12529]}",performance,256,8,128,64,4,1,1,1,1,800,512,200
RUN_006659,RUN_006659.log,memory_ecc_test,249046,mixed,light,write_back,O2,600,2,759.67,120.74,8.651,105,93.04,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1332,"{""code_coverage_pct"": [89.83], ""memory_latency_ns"": [100], ""soc_block"": [""MEMORY""], ""transaction_count"": [13303]}",performance,256,8,128,64,4,1,1,1,1,800,512,200
RUN_006660,RUN_006660.log,memory_ecc_test,256965,mixed,light,write_back,O2,600,2,586.6,122.97,7.509,105,92.1,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1332,"{""code_coverage_pct"": [89.67], ""memory_latency_ns"": [100], ""soc_block"": [""MEMORY""], ""transaction_count"": [18381]}",performance,256,8,128,64,4,1,1,1,1,800,512,200
RUN_006661,RUN_006661.log,axi_random_stress,225308,hotspot,heavy,write_through,O0,1000,8,712.46,194.43,7.131,25,91.96,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1333,"{""code_coverage_pct"": [92.21], ""memory_latency_ns"": [160], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [21930]}",performance,256,2,128,64,32,1,1,1,0,750,2048,50
RUN_006662,RUN_006662.log,axi_random_stress,233227,hotspot,heavy,write_through,O0,1000,8,771.83,183.09,7.669,25,94.04,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1333,"{""code_coverage_pct"": [91.78], ""memory_latency_ns"": [160], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [12408]}",performance,256,2,128,64,32,1,1,1,0,750,2048,50
RUN_006663,RUN_006663.log,axi_random_stress,241146,hotspot,heavy,write_through,O0,1000,8,634.95,198.57,7.46,25,95.48,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1333,"{""code_coverage_pct"": [93.21], ""memory_latency_ns"": [160], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [20484]}",performance,256,2,128,64,32,1,1,1,0,750,2048,50
RUN_006664,RUN_006664.log,axi_random_stress,249065,hotspot,heavy,write_through,O0,1000,8,704.7,192.91,7.601,25,95.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1333,"{""code_coverage_pct"": [90.26], ""memory_latency_ns"": [160], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [15811]}",performance,256,2,128,64,32,1,1,1,0,750,2048,50
RUN_006665,RUN_006665.log,axi_random_stress,256984,hotspot,heavy,write_through,O0,1000,8,543.19,187.67,8.353,25,94.81,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1333,"{""code_coverage_pct"": [93.91], ""memory_latency_ns"": [160], ""soc_block"": [""AXI_SUBSYS""], ""transaction_count"": [23534]}",performance,256,2,128,64,32,1,1,1,0,750,2048,50
RUN_006666,RUN_006666.log,cpu_exception_random,225327,burst,latency_sensitive,write_through,O3,1000,8,734.16,228.7,7.295,90,93.54,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1334,"{""code_coverage_pct"": [91.56], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [7742]}",power_save,512,4,32,32,16,1,0,0,1,900,512,100
RUN_006667,RUN_006667.log,cpu_exception_random,233246,burst,latency_sensitive,write_through,O3,1000,8,580.16,224.32,6.98,90,93.5,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1334,"{""code_coverage_pct"": [93.07], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [18048]}",power_save,512,4,32,32,16,1,0,0,1,900,512,100
RUN_006668,RUN_006668.log,cpu_exception_random,241165,burst,latency_sensitive,write_through,O3,1000,8,681.72,219.83,10.112,90,91.66,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1334,"{""code_coverage_pct"": [88.68], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [14250]}",power_save,512,4,32,32,16,1,0,0,1,900,512,100
RUN_006669,RUN_006669.log,cpu_exception_random,249084,burst,latency_sensitive,write_through,O3,1000,8,872.78,221.32,8.942,90,94.92,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1334,"{""code_coverage_pct"": [89.64], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [22635]}",power_save,512,4,32,32,16,1,0,0,1,900,512,100
RUN_006670,RUN_006670.log,cpu_exception_random,257003,burst,latency_sensitive,write_through,O3,1000,8,510.44,234.12,8.347,90,90.93,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1334,"{""code_coverage_pct"": [92.1], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [19672]}",power_save,512,4,32,32,16,1,0,0,1,900,512,100
RUN_006671,RUN_006671.log,cpu_exception_random,225346,uniform,throughput_sensitive,write_back,O3,1000,8,612.62,202.93,9.014,25,95.48,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1335,"{""code_coverage_pct"": [91.78], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [16871]}",balanced,1024,6,32,8,16,0,0,1,0,900,64,50
RUN_006672,RUN_006672.log,cpu_exception_random,233265,uniform,throughput_sensitive,write_back,O3,1000,8,687.55,218.08,7.137,25,93.75,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1335,"{""code_coverage_pct"": [95.29], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [22111]}",balanced,1024,6,32,8,16,0,0,1,0,900,64,50
RUN_006673,RUN_006673.log,cpu_exception_random,241184,uniform,throughput_sensitive,write_back,O3,1000,8,438.07,223.53,9.391,25,94.21,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1335,"{""code_coverage_pct"": [90.64], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [13351]}",balanced,1024,6,32,8,16,0,0,1,0,900,64,50
RUN_006674,RUN_006674.log,cpu_exception_random,249103,uniform,throughput_sensitive,write_back,O3,1000,8,613.22,214.37,4.989,25,93.64,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1335,"{""code_coverage_pct"": [91.13], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [7576]}",balanced,1024,6,32,8,16,0,0,1,0,900,64,50
RUN_006675,RUN_006675.log,cpu_exception_random,257022,uniform,throughput_sensitive,write_back,O3,1000,8,595.19,223.78,9.846,25,97.57,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1335,"{""code_coverage_pct"": [94.17], ""memory_latency_ns"": [200], ""soc_block"": [""CPU_SUBSYS""], ""transaction_count"": [20437]}",balanced,1024,6,32,8,16,0,0,1,0,900,64,50
RUN_006676,RUN_006676.log,noc_fabric_stress,225365,mixed,heavy,write_through,O0,600,4,524.53,122.55,11.364,90,85.9,Fail,AXI_PROTOCOL_ERROR,AXI_WIDTH_BURST_CONTENTION,parsed_status_field,0.95,False,False,CFG_1336,"{""code_coverage_pct"": [81.5], ""error_code"": [""AXI-217""], ""event"": [""CREDIT_RETURN_DELAY""], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [8029]}",power_save,256,2,256,64,64,0,1,0,1,800,1024,200
RUN_006677,RUN_006677.log,noc_fabric_stress,233284,mixed,heavy,write_through,O0,600,4,667.15,124.03,7.02,90,92.28,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1336,"{""code_coverage_pct"": [91.69], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [14985]}",power_save,256,2,256,64,64,0,1,0,1,800,1024,200
RUN_006678,RUN_006678.log,noc_fabric_stress,241203,mixed,heavy,write_through,O0,600,4,651.1,118.66,8.17,90,97.43,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1336,"{""code_coverage_pct"": [92.86], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [13988]}",power_save,256,2,256,64,64,0,1,0,1,800,1024,200
RUN_006679,RUN_006679.log,noc_fabric_stress,249122,mixed,heavy,write_through,O0,600,4,573.88,131.95,6.356,90,90.97,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1336,"{""code_coverage_pct"": [90.61], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [19699]}",power_save,256,2,256,64,64,0,1,0,1,800,1024,200
RUN_006680,RUN_006680.log,noc_fabric_stress,257041,mixed,heavy,write_through,O0,600,4,616.57,127.96,8.034,90,93.66,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1336,"{""code_coverage_pct"": [90.82], ""memory_latency_ns"": [100], ""soc_block"": [""NOC""], ""transaction_count"": [17075]}",power_save,256,2,256,64,64,0,1,0,1,800,1024,200
RUN_006681,RUN_006681.log,pcie_link_stress,225384,mixed,throughput_sensitive,write_back,O2,1200,4,633.03,109.93,8.905,105,92.95,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1337,"{""code_coverage_pct"": [89.02], ""memory_latency_ns"": [100], ""soc_block"": [""PCIE""], ""transaction_count"": [10785]}",balanced,512,12,32,4,32,0,0,0,1,850,512,10
RUN_006682,RUN_006682.log,pcie_link_stress,233303,mixed,throughput_sensitive,write_back,O2,1200,4,692.89,126.13,8.101,105,94.33,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1337,"{""code_coverage_pct"": [92.74], ""memory_latency_ns"": [100], ""soc_block"": [""PCIE""], ""transaction_count"": [16761]}",balanced,512,12,32,4,32,0,0,0,1,850,512,10
RUN_006683,RUN_006683.log,pcie_link_stress,241222,mixed,throughput_sensitive,write_back,O2,1200,4,752.52,130.65,8.823,105,95.0,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1337,"{""code_coverage_pct"": [91.72], ""memory_latency_ns"": [100], ""soc_block"": [""PCIE""], ""transaction_count"": [23862]}",balanced,512,12,32,4,32,0,0,0,1,850,512,10
RUN_006684,RUN_006684.log,pcie_link_stress,249141,mixed,throughput_sensitive,write_back,O2,1200,4,652.92,134.57,8.62,105,95.71,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1337,"{""code_coverage_pct"": [91.66], ""memory_latency_ns"": [100], ""soc_block"": [""PCIE""], ""transaction_count"": [11806]}",balanced,512,12,32,4,32,0,0,0,1,850,512,10
RUN_006685,RUN_006685.log,pcie_link_stress,257060,mixed,throughput_sensitive,write_back,O2,1200,4,745.81,122.17,9.858,105,90.73,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1337,"{""code_coverage_pct"": [88.35], ""memory_latency_ns"": [100], ""soc_block"": [""PCIE""], ""transaction_count"": [24758]}",balanced,512,12,32,4,32,0,0,0,1,850,512,10
RUN_006686,RUN_006686.log,power_transition_stress,225403,random,heavy,write_through,O3,1200,16,723.43,145.49,6.454,90,94.96,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1338,"{""code_coverage_pct"": [90.39], ""memory_latency_ns"": [100], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [10288]}",performance,1024,6,128,4,4,0,0,1,1,750,128,10
RUN_006687,RUN_006687.log,power_transition_stress,233322,random,heavy,write_through,O3,1200,16,599.79,107.99,6.958,90,92.17,Pass,NONE,,parsed_status_field,0.95,False,False,CFG_1338,"{""code_coverage_pct"": [90.12], ""memory_latency_ns"": [100], ""soc_block"": [""POWER_CTRL""], ""transaction_count"": [13590]}",performance,1024,6,128,4,4,0,0,1,1,750,128,10
